Rk,Team,Age,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,NRtg,Pace,FTr,3PAr,TS%,Unnamed: 17,eFG%,TOV%,ORB%,FT/FGA,Unnamed: 22,eFG%.1,TOV%.1,DRB%,FT/FGA.1,Unnamed: 27,Arena,Attend.,Attend./G,Year,G,MP,FG%,Dist.,Unnamed: 6,2P,0-3,3-10,10-16,16-3P,3P,Unnamed: 13,2P.1,0-3.1,3-10.1,10-16.1,16-3P.1,3P.1,Unnamed: 20,2P.2,3P.2,Unnamed: 23,%FGA,Md.,Unnamed: 26,%FGA.1,Md..1,Unnamed: 29,%3PA,3P%,Unnamed: 32,Att.,Md..2
18.0,Atlanta Hawks*,27.4,44.0,38.0,39.0,43.0,-0.82,-0.28,-1.1,106.1,107.0,-0.9,89.3,0.269,0.222,0.542,,0.501,13.5,23.4,0.209,,0.495,12.3,74.6,0.211,,Philips Arena,641596.0,15649.0,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19.0,Indiana Pacers*,25.9,37.0,45.0,38.0,44.0,-1.07,-0.3,-1.38,104.8,106.0,-1.2,94.7,0.3,0.244,0.533,,0.486,14.1,25.9,0.235,,0.487,12.8,74.1,0.237,,Conseco Fieldhouse,555077.0,13538.0,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.0,Utah Jazz,26.8,39.0,43.0,36.0,46.0,-1.83,0.39,-1.44,108.1,110.1,-2.0,91.0,0.313,0.191,0.544,,0.498,13.5,27.0,0.241,,0.505,13.8,71.7,0.275,,EnergySolutions Arena,799982.0,19512.0,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.0,Golden State Warriors,25.2,36.0,46.0,35.0,47.0,-2.33,0.33,-2.0,108.2,110.7,-2.5,94.8,0.241,0.248,0.544,,0.51,13.3,26.7,0.183,,0.509,14.5,69.3,0.259,,Oracle Arena,766398.0,18693.0,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.0,Los Angeles Clippers,24.6,32.0,50.0,32.0,50.0,-3.13,0.42,-2.71,105.3,108.7,-3.4,92.8,0.332,0.23,0.535,,0.496,15.1,28.4,0.234,,0.499,12.8,73.2,0.25,,STAPLES Center,727462.0,17743.0,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23.0,Detroit Pistons,27.2,30.0,52.0,31.0,51.0,-3.6,-0.18,-3.78,107.7,111.7,-4.0,89.2,0.279,0.189,0.533,,0.495,12.5,27.4,0.206,,0.526,13.8,72.1,0.235,,The Palace of Auburn Hills,683080.0,16660.0,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24.0,Charlotte Bobcats,26.9,34.0,48.0,29.0,53.0,-4.0,-0.08,-4.08,103.4,107.8,-4.4,89.6,0.314,0.189,0.528,,0.482,14.1,25.7,0.237,,0.5,12.9,75.2,0.229,,Time Warner Cable Arena,649694.0,15846.0,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.0,Sacramento Kings,24.8,24.0,58.0,27.0,55.0,-5.34,0.54,-4.8,103.5,109.0,-5.5,95.2,0.284,0.183,0.519,,0.48,14.4,29.9,0.208,,0.513,13.5,74.4,0.233,,Power Balance Pavilion,569496.0,13890.0,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26.0,New Jersey Nets,24.8,24.0,58.0,24.0,58.0,-6.24,-0.04,-6.28,103.1,109.9,-6.8,89.9,0.283,0.201,0.517,,0.474,13.4,26.1,0.215,,0.503,11.8,74.2,0.241,,Prudential Center,581378.0,13949.0,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27.0,Toronto Raptors,24.5,22.0,60.0,24.0,58.0,-6.28,0.01,-6.28,106.1,112.9,-6.8,92.9,0.293,0.162,0.533,,0.491,13.7,28.2,0.221,,0.522,13.0,72.0,0.251,,Air Canada Centre,680255.0,16592.0,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.0,Minnesota Timberwolves,23.8,17.0,65.0,24.0,58.0,-6.63,0.67,-5.97,104.2,111.1,-6.9,96.5,0.282,0.223,0.526,,0.483,15.1,29.6,0.217,,0.514,13.1,73.7,0.251,,Target Center,624960.0,15243.0,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29.0,Washington Wizards,24.9,23.0,59.0,22.0,60.0,-7.4,0.11,-7.3,102.4,110.2,-7.8,93.8,0.29,0.172,0.513,,0.471,13.9,28.0,0.216,,0.512,14.4,70.5,0.249,,Verizon Center,688466.0,16792.0,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30.0,Cleveland Cavaliers,26.6,19.0,63.0,18.0,64.0,-9.01,0.14,-8.88,102.2,111.8,-9.6,93.0,0.312,0.224,0.518,,0.472,13.4,24.2,0.233,,0.524,12.7,73.3,0.211,,Quicken Loans Arena,824595.0,20112.0,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,League Average,26.7,,,41.0,41.0,0.0,0.0,0.0,107.3,107.3,,92.1,0.3,0.222,0.541,,0.498,13.4,26.4,0.229,,0.498,13.4,73.6,0.229,,,710241.0,17321.0,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,Milwaukee Bucks*,29.2,56.0,17.0,57.0,16.0,10.08,-0.67,9.41,112.4,102.9,9.5,105.1,0.271,0.428,0.583,,0.552,12.9,20.7,0.201,,0.489,12.0,81.6,0.178,,Fiserv Forum,549036.0,17711.0,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.0,Boston Celtics*,25.3,48.0,24.0,50.0,22.0,6.31,-0.47,5.83,113.3,107.0,6.3,99.5,0.259,0.386,0.57,,0.531,12.2,23.9,0.207,,0.509,13.5,77.4,0.215,,TD Garden,610864.0,19090.0,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0,Los Angeles Clippers*,27.4,49.0,23.0,50.0,22.0,6.44,0.21,6.66,113.9,107.6,6.3,101.5,0.295,0.375,0.577,,0.535,12.6,23.5,0.233,,0.506,12.2,77.6,0.206,,STAPLES Center,610176.0,19068.0,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0,Toronto Raptors*,26.6,53.0,19.0,50.0,22.0,6.24,-0.26,5.97,111.1,105.0,6.1,100.9,0.264,0.421,0.574,,0.536,13.1,21.3,0.21,,0.502,14.6,76.7,0.202,,Scotiabank Arena,633456.0,19796.0,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.0,Los Angeles Lakers*,29.5,52.0,19.0,48.0,23.0,5.79,0.49,6.28,112.0,106.3,5.7,100.9,0.276,0.358,0.573,,0.542,13.3,24.5,0.201,,0.515,14.1,78.8,0.205,,STAPLES Center,588907.0,18997.0,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.0,Dallas Mavericks*,26.1,43.0,32.0,49.0,26.0,4.95,-0.07,4.87,116.7,111.7,5.0,99.3,0.264,0.457,0.581,,0.545,11.2,23.2,0.206,,0.525,10.6,77.7,0.175,,American Airlines Center,682096.0,20062.0,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.0,Miami Heat*,25.9,44.0,29.0,43.0,30.0,2.95,-0.35,2.59,112.5,109.5,3.0,98.3,0.299,0.419,0.587,,0.547,13.5,20.3,0.234,,0.523,12.6,79.5,0.213,,AmericanAirlines Arena,629771.0,19680.0,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.0,Houston Rockets*,29.2,44.0,28.0,42.0,30.0,2.96,0.17,3.13,112.9,110.1,2.8,103.7,0.288,0.501,0.578,,0.537,12.6,21.0,0.228,,0.529,13.7,75.6,0.197,,Toyota Center,578458.0,18077.0,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.0,Utah Jazz*,27.3,44.0,28.0,42.0,30.0,2.47,0.05,2.52,112.3,109.9,2.4,98.6,0.268,0.414,0.585,,0.549,13.7,21.6,0.208,,0.518,11.1,78.9,0.185,,Vivint Smart Home Arena,567486.0,18306.0,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.0,Philadelphia 76ers*,26.3,43.0,30.0,42.0,31.0,2.38,-0.13,2.25,111.3,109.0,2.3,99.0,0.255,0.36,0.566,,0.534,12.7,23.9,0.193,,0.523,12.5,80.3,0.214,,Wells Fargo Center,639491.0,20629.0,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.0,Denver Nuggets*,25.6,46.0,27.0,41.0,32.0,2.11,0.24,2.35,113.1,111.0,2.1,97.1,0.235,0.344,0.567,,0.535,12.3,24.8,0.183,,0.533,12.9,76.8,0.198,,Pepsi Center,633153.0,19186.0,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.0,Indiana Pacers*,25.6,45.0,28.0,41.0,32.0,1.96,-0.33,1.63,110.0,108.0,2.0,98.9,0.216,0.317,0.565,,0.534,12.0,20.0,0.17,,0.511,13.0,76.7,0.192,,Bankers Life Fieldhouse,529002.0,16531.0,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.0,Oklahoma City Thunder*,25.5,44.0,28.0,41.0,31.0,1.99,0.34,2.33,110.8,108.8,2.0,98.8,0.29,0.353,0.573,,0.53,12.4,19.3,0.231,,0.518,12.6,76.8,0.173,,Chesapeake Energy Arena,600699.0,18203.0,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14.0,Phoenix Suns,24.6,34.0,39.0,37.0,36.0,0.22,0.35,0.56,111.7,111.4,0.3,101.3,0.271,0.361,0.576,,0.532,13.0,22.2,0.226,,0.539,13.7,78.8,0.221,,Talking Stick Resort Arena,550633.0,15606.0,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.0,Brooklyn Nets*,26.3,35.0,37.0,35.0,37.0,-0.57,-0.44,-1.01,108.9,109.5,-0.6,101.4,0.267,0.423,0.554,,0.52,13.1,23.2,0.199,,0.511,11.0,77.8,0.187,,Barclays Center,524907.0,16403.0,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.0,Orlando Magic*,26.1,33.0,40.0,34.0,39.0,-1.01,0.09,-0.93,108.5,109.5,-1.0,98.6,0.256,0.364,0.544,,0.506,11.5,22.3,0.198,,0.535,13.2,79.1,0.176,,Amway Center,529870.0,17093.0,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17.0,San Antonio Spurs,27.6,32.0,39.0,33.0,38.0,-1.11,0.46,-0.65,112.4,113.5,-1.1,100.5,0.262,0.318,0.572,,0.531,11.2,20.1,0.212,,0.542,11.7,79.2,0.193,,AT&T Center,550515.0,18351.0,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.0,Memphis Grizzlies,24.1,34.0,39.0,34.0,39.0,-1.07,0.16,-0.91,109.2,110.3,-1.1,102.8,0.24,0.346,0.561,,0.528,13.2,23.0,0.183,,0.521,12.7,77.8,0.217,,FedEx Forum,523297.0,15857.0,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19.0,Portland Trail Blazers*,27.5,35.0,39.0,34.0,40.0,-1.15,0.54,-0.61,113.7,114.8,-1.1,100.7,0.242,0.374,0.57,,0.533,11.2,22.4,0.194,,0.53,11.2,75.3,0.208,,Moda Center,628303.0,19634.0,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.0,New Orleans Pelicans,25.4,30.0,42.0,33.0,39.0,-1.29,0.74,-0.55,110.7,111.9,-1.2,103.7,0.256,0.403,0.568,,0.539,13.9,24.2,0.186,,0.532,12.4,77.8,0.212,,Smoothie King Center,528172.0,16505.0,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.0,Sacramento Kings,27.0,31.0,41.0,31.0,41.0,-2.04,0.46,-1.59,110.2,112.2,-2.0,98.9,0.23,0.395,0.566,,0.534,13.0,21.9,0.177,,0.543,13.6,78.4,0.225,,Golden 1 Center,520663.0,16796.0,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.0,Chicago Bulls,24.4,22.0,43.0,26.0,39.0,-3.08,-0.93,-4.0,106.7,109.8,-3.1,99.7,0.231,0.396,0.547,,0.515,13.7,22.8,0.175,,0.546,16.3,75.6,0.239,,United Center,639352.0,18804.0,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23.0,Detroit Pistons,25.9,20.0,46.0,26.0,40.0,-3.56,-0.82,-4.38,109.0,112.7,-3.7,97.6,0.261,0.381,0.561,,0.529,13.8,22.6,0.194,,0.541,12.7,75.9,0.186,,Little Caesars Arena,509469.0,15294.0,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24.0,Minnesota Timberwolves,24.8,19.0,45.0,24.0,40.0,-4.3,0.28,-4.02,108.1,112.2,-4.1,103.4,0.277,0.433,0.551,,0.514,13.0,22.1,0.209,,0.541,13.2,77.2,0.218,,Target Center,482112.0,15066.0,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.0,Washington Wizards,25.1,25.0,47.0,26.0,46.0,-4.67,-0.57,-5.24,110.9,115.5,-4.6,102.7,0.27,0.358,0.562,,0.523,12.2,22.2,0.213,,0.558,13.9,75.3,0.231,,Capital One Arena,532702.0,16647.0,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26.0,New York Knicks,24.5,21.0,45.0,20.0,46.0,-6.45,-0.26,-6.72,106.5,113.0,-6.5,98.6,0.263,0.318,0.531,,0.501,12.6,25.8,0.182,,0.541,12.4,78.3,0.224,,Madison Square Garden (IV),620789.0,18812.0,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27.0,Charlotte Hornets,24.3,23.0,42.0,19.0,46.0,-6.75,-0.28,-7.03,106.3,113.3,-7.0,95.8,0.252,0.399,0.539,,0.504,13.3,23.9,0.188,,0.546,13.1,74.4,0.159,,Spectrum Center,478591.0,15428.0,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.0,Atlanta Hawks,24.1,20.0,47.0,18.0,49.0,-7.97,0.27,-7.71,107.2,114.8,-7.6,103.0,0.258,0.398,0.554,,0.515,13.8,21.6,0.204,,0.543,12.7,74.9,0.233,,State Farm Arena,545453.0,16043.0,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29.0,Cleveland Cavaliers,25.0,19.0,46.0,18.0,47.0,-7.89,0.12,-7.77,107.5,115.4,-7.9,98.7,0.227,0.362,0.553,,0.522,14.6,24.6,0.172,,0.56,11.7,77.4,0.164,,Rocket Mortgage Fieldhouse,643008.0,17861.0,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30.0,Golden State Warriors,24.4,15.0,50.0,16.0,49.0,-8.71,0.59,-8.12,105.2,113.8,-8.6,100.3,0.264,0.355,0.54,,0.497,13.2,21.5,0.212,,0.553,13.7,76.4,0.193,,Chase Center,614176.0,18064.0,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,League Average,26.2,,,35.0,35.0,0.0,0.0,0.0,110.6,110.6,,100.3,0.26,0.384,0.565,,0.529,12.8,22.5,0.201,,0.529,12.8,77.5,0.201,,,575820.0,17788.0,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,Orlando Magic*,27.9,59.0,23.0,61.0,21.0,7.49,-0.37,7.12,111.4,103.3,8.1,92.0,0.34,0.35,0.573,,0.536,13.6,24.6,0.246,,0.477,12.2,77.4,0.205,,Amway Arena,715901.0,17461.0,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.0,Cleveland Cavaliers*,28.0,61.0,21.0,59.0,23.0,6.52,-0.36,6.17,111.2,104.1,7.1,91.4,0.341,0.248,0.57,,0.532,13.4,25.1,0.246,,0.482,12.3,77.2,0.218,,Quicken Loans Arena,843042.0,20562.0,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0,Utah Jazz*,25.6,53.0,29.0,55.0,27.0,5.34,-0.01,5.33,110.7,105.0,5.7,93.8,0.34,0.184,0.565,,0.524,14.2,26.8,0.252,,0.492,14.2,75.6,0.269,,EnergySolutions Arena,794512.0,19378.0,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0,San Antonio Spurs*,28.7,50.0,32.0,55.0,27.0,5.09,-0.02,5.07,110.0,104.5,5.5,91.7,0.296,0.232,0.552,,0.515,12.9,26.8,0.219,,0.483,12.1,76.3,0.214,,AT&T Center,741676.0,18090.0,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.0,Atlanta Hawks*,26.5,53.0,29.0,54.0,28.0,4.66,-0.22,4.44,111.9,106.7,5.2,90.1,0.281,0.214,0.545,,0.506,11.4,28.2,0.213,,0.496,13.2,72.7,0.208,,Philips Arena,678375.0,16546.0,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.0,Phoenix Suns*,28.5,54.0,28.0,54.0,28.0,4.9,-0.23,4.67,115.3,110.2,5.1,95.3,0.312,0.261,0.585,,0.546,13.6,27.6,0.24,,0.491,11.6,70.8,0.224,,US Airways Center,723582.0,17648.0,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.0,Los Angeles Lakers*,28.4,57.0,25.0,54.0,28.0,4.72,0.06,4.78,108.8,103.7,5.1,92.8,0.289,0.227,0.538,,0.496,12.4,27.6,0.221,,0.484,13.2,74.4,0.195,,STAPLES Center,778877.0,18997.0,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.0,Denver Nuggets*,27.7,53.0,29.0,52.0,30.0,4.09,0.06,4.15,111.8,107.5,4.3,94.8,0.376,0.227,0.561,,0.509,12.7,26.1,0.29,,0.495,13.8,72.4,0.251,,Pepsi Center,737301.0,17983.0,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.0,Boston Celtics*,29.4,50.0,32.0,52.0,30.0,3.66,-0.29,3.37,107.7,103.8,3.9,91.6,0.332,0.228,0.564,,0.522,14.5,22.8,0.248,,0.487,14.9,73.8,0.251,,TD Garden,763584.0,18624.0,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.0,Portland Trail Blazers*,26.6,50.0,32.0,51.0,31.0,3.3,-0.13,3.18,110.8,107.1,3.7,87.7,0.315,0.215,0.547,,0.499,12.1,28.2,0.249,,0.502,13.3,74.8,0.219,,Rose Garden Arena,840371.0,20497.0,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.0,Oklahoma City Thunder*,23.2,50.0,32.0,51.0,31.0,3.49,0.06,3.55,108.3,104.6,3.7,93.1,0.333,0.185,0.547,,0.494,13.9,28.6,0.268,,0.483,14.0,73.6,0.229,,Oklahoma City Arena,738149.0,18004.0,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.0,Dallas Mavericks*,30.7,55.0,27.0,49.0,33.0,2.72,-0.06,2.66,109.2,106.3,2.9,92.5,0.277,0.222,0.552,,0.506,12.3,24.3,0.226,,0.495,13.6,73.7,0.206,,American Airlines Center,819770.0,19994.0,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.0,Miami Heat*,27.1,47.0,35.0,48.0,34.0,2.28,-0.29,1.99,106.6,104.1,2.5,89.6,0.296,0.219,0.537,,0.496,12.8,26.1,0.223,,0.48,13.9,74.9,0.246,,AmericanAirlines Arena,726935.0,17730.0,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14.0,Milwaukee Bucks*,26.4,46.0,36.0,46.0,36.0,1.7,-0.32,1.37,104.9,103.1,1.8,91.7,0.239,0.259,0.518,,0.482,12.3,26.2,0.181,,0.486,14.6,76.4,0.266,,Bradley Center,619453.0,15109.0,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.0,Charlotte Bobcats*,27.4,44.0,38.0,45.0,37.0,1.46,-0.17,1.3,104.4,102.8,1.6,90.4,0.346,0.211,0.538,,0.49,15.1,26.5,0.26,,0.491,14.7,74.2,0.194,,Time Warner Cable Arena,648520.0,15818.0,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.0,Houston Rockets,26.0,42.0,40.0,40.0,42.0,-0.37,0.35,-0.02,107.6,108.0,-0.4,94.0,0.292,0.265,0.537,,0.494,13.2,26.9,0.225,,0.511,13.6,73.8,0.215,,Toyota Center,677658.0,16528.0,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17.0,Memphis Grizzlies,24.1,40.0,42.0,37.0,45.0,-1.51,0.13,-1.39,108.3,109.9,-1.6,93.6,0.32,0.148,0.536,,0.494,13.7,31.3,0.235,,0.52,13.2,73.3,0.205,,FedEx Forum,552914.0,13486.0,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.0,Chicago Bulls*,26.2,41.0,41.0,36.0,46.0,-1.63,0.0,-1.64,103.5,105.3,-1.8,93.1,0.287,0.156,0.52,,0.477,13.3,26.6,0.217,,0.484,12.3,74.8,0.212,,United Center,849760.0,20726.0,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19.0,Toronto Raptors,25.2,40.0,42.0,36.0,46.0,-1.78,-0.05,-1.83,111.3,113.2,-1.9,93.1,0.319,0.211,0.564,,0.521,12.7,24.7,0.244,,0.513,11.8,72.9,0.247,,Air Canada Centre,733784.0,17897.0,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.0,New Orleans Hornets,27.5,37.0,45.0,34.0,48.0,-2.46,0.19,-2.27,107.4,110.1,-2.7,92.6,0.243,0.23,0.543,,0.506,12.7,24.8,0.189,,0.523,13.5,73.8,0.205,,New Orleans Arena,617366.0,15058.0,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.0,Indiana Pacers,26.6,32.0,50.0,33.0,49.0,-3.01,-0.1,-3.11,103.7,106.8,-3.1,97.1,0.296,0.278,0.536,,0.491,13.8,21.6,0.229,,0.49,13.4,73.0,0.258,,Conseco Fieldhouse,582295.0,14202.0,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.0,Golden State Warriors,25.1,26.0,56.0,32.0,50.0,-3.6,0.32,-3.28,108.1,111.7,-3.6,100.4,0.294,0.238,0.557,,0.514,13.1,20.9,0.23,,0.525,15.1,68.5,0.26,,Oracle Arena,739120.0,18027.0,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23.0,New York Knicks,25.4,29.0,53.0,31.0,51.0,-3.82,-0.19,-4.01,107.6,111.6,-4.0,94.0,0.256,0.312,0.547,,0.509,13.0,23.5,0.2,,0.526,13.3,72.1,0.207,,Madison Square Garden (IV),799550.0,19501.0,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24.0,Philadelphia 76ers,25.4,27.0,55.0,30.0,52.0,-3.9,-0.03,-3.93,106.1,110.3,-4.2,91.6,0.27,0.206,0.534,,0.496,13.7,27.6,0.204,,0.518,13.8,73.2,0.231,,Wachovia Center,583219.0,14225.0,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.0,Sacramento Kings,24.1,25.0,57.0,29.0,53.0,-4.37,0.3,-4.06,105.3,109.9,-4.6,94.0,0.286,0.201,0.528,,0.491,13.6,27.8,0.207,,0.505,12.6,73.5,0.244,,Power Balance Pavilion,543416.0,13254.0,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26.0,Washington Wizards,27.6,26.0,56.0,28.0,54.0,-4.78,0.06,-4.72,104.2,109.4,-5.2,91.6,0.283,0.183,0.524,,0.481,13.9,27.6,0.216,,0.502,12.8,72.4,0.239,,Verizon Center,664398.0,16205.0,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27.0,Detroit Pistons,26.7,27.0,55.0,26.0,56.0,-5.11,0.09,-5.02,105.6,111.4,-5.8,88.5,0.303,0.18,0.515,,0.474,12.8,30.3,0.22,,0.526,14.2,73.4,0.264,,The Palace of Auburn Hills,768826.0,18752.0,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.0,Los Angeles Clippers,27.3,29.0,53.0,24.0,58.0,-6.35,0.34,-6.01,103.3,110.1,-6.8,92.6,0.283,0.221,0.529,,0.491,14.8,27.1,0.206,,0.509,12.2,74.0,0.214,,STAPLES Center,670063.0,16343.0,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29.0,Minnesota Timberwolves,24.1,15.0,67.0,17.0,65.0,-9.6,0.54,-9.06,101.7,111.6,-9.9,96.1,0.278,0.171,0.518,,0.478,14.6,26.7,0.207,,0.525,13.0,73.6,0.22,,Target Center,619170.0,15102.0,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30.0,New Jersey Nets,24.8,12.0,70.0,17.0,65.0,-9.12,0.19,-8.93,100.6,110.5,-9.9,91.4,0.307,0.181,0.509,,0.458,13.7,25.1,0.24,,0.517,13.3,71.8,0.229,,Izod Center,537230.0,13103.0,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,League Average,26.8,,,41.0,41.0,0.0,-0.01,-0.01,107.6,107.6,,92.7,0.3,0.222,0.543,,0.501,13.3,26.3,0.228,,0.501,13.3,73.7,0.228,,,703627.0,17162.0,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,Golden State Warriors*,28.2,67.0,15.0,67.0,15.0,11.63,-0.28,11.35,115.6,104.0,11.6,99.8,0.259,0.359,0.597,,0.563,13.2,22.8,0.204,,0.486,13.5,74.9,0.198,,Oracle Arena,803436.0,19596.0,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.0,San Antonio Spurs*,29.6,61.0,21.0,60.0,22.0,7.2,-0.06,7.13,111.1,103.5,7.6,94.2,0.263,0.281,0.564,,0.524,12.6,24.0,0.21,,0.492,13.5,77.6,0.192,,AT&T Center,755347.0,18423.0,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0,Houston Rockets*,27.4,55.0,27.0,55.0,27.0,5.77,0.08,5.84,114.7,109.0,5.7,100.0,0.304,0.462,0.583,,0.545,13.3,24.6,0.233,,0.519,13.2,75.8,0.194,,Toyota Center,695903.0,16973.0,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0,Toronto Raptors*,26.1,51.0,31.0,52.0,30.0,4.21,-0.56,3.65,112.3,107.8,4.5,94.7,0.293,0.289,0.561,,0.517,11.8,25.0,0.233,,0.507,13.5,76.3,0.223,,Air Canada Centre,813050.0,19830.0,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.0,Los Angeles Clippers*,30.0,51.0,31.0,52.0,30.0,4.29,0.13,4.42,112.7,108.2,4.5,96.1,0.312,0.329,0.574,,0.537,12.0,21.5,0.233,,0.506,12.1,76.9,0.211,,STAPLES Center,782609.0,19088.0,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.0,Utah Jazz*,26.8,51.0,31.0,52.0,30.0,3.94,0.06,4.0,109.6,105.3,4.3,91.6,0.288,0.327,0.563,,0.526,13.2,23.2,0.215,,0.493,11.8,78.9,0.195,,Vivint Smart Home Arena,806142.0,19662.0,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
